--------- beginning of system
07-14 13:33:14.752  2179  2179 W PackageParser: Unknown element under <manifest>: attribution at /system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk Binary XML file line #147
07-14 13:33:14.752  2179  2179 W PackageParser: Unknown element under <manifest>: attribution at /system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk Binary XML file line #150
07-14 13:33:14.752  2179  2179 W PackageParser: Unknown element under <manifest>: attribution at /system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk Binary XML file line #153
07-14 13:33:14.752  2179  2179 W PackageParser: Unknown element under <manifest>: attribution at /system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk Binary XML file line #156
07-14 13:33:14.752  2179  2179 W PackageParser: Unknown element under <manifest>: attribution at /system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk Binary XML file line #159
07-14 13:33:14.752  2179  2179 W PackageParser: Unknown element under <manifest>: attribution at /system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk Binary XML file line #162
07-14 13:33:14.752  2179  2179 W PackageParser: Unknown element under <manifest>: attribution at /system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk Binary XML file line #165
07-14 13:33:14.752  2179  2179 W PackageParser: Unknown element under <manifest>: attribution at /system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk Binary XML file line #168
07-14 13:33:14.752  2179  2179 W PackageParser: Unknown element under <manifest>: attribution at /system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk Binary XML file line #171
07-14 13:33:14.752  2179  2179 W PackageParser: Unknown element under <manifest>: attribution at /system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk Binary XML file line #174
07-14 13:33:14.752  2179  2179 W PackageParser: Unknown element under <manifest>: attribution at /system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk Binary XML file line #177
07-14 13:33:14.752  2179  2179 W PackageParser: Unknown element under <manifest>: attribution at /system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk Binary XML file line #180
07-14 13:33:14.752  2179  2179 W PackageParser: Unknown element under <manifest>: attribution at /system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk Binary XML file line #183
07-14 13:33:14.752  2179  2179 W PackageParser: Unknown element under <manifest>: attribution at /system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk Binary XML file line #186
07-14 13:33:14.752  2179  2179 W PackageParser: Unknown element under <manifest>: attribution at /system/priv-app/PrebuiltGmsCore/PrebuiltGmsCore.apk Binary XML file line #189
